# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun 16 10:19:21 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
WASP-49 b,WASP-49,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>,2.78173708000,,,,,,,,,,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h04m21.53s,91.0897193,-16d57m55.40s,-16.9653901,194.55300000,11.3520000,9.7490000,11.2907000,2022-10-18,2022-04,2022-10-18
WASP-49 b,WASP-49,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,2.78173691000,,,,,,,,,,0,<a refstr=LENDL_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...544A..72L/abstract target=ref> Lendl et al. 2012 </a>,,5600.00,0.976000,0.938000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h04m21.53s,91.0897193,-16d57m55.40s,-16.9653901,194.55300000,11.3520000,9.7490000,11.2907000,2024-03-04,2023-03,2024-03-04
WASP-31 b,WASP-31,0,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,3.40000000000,,17.37395000,1.55000000,152.55840000,0.48000000,Mass,,,1580.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6217.00,1.268670,1.200000,-0.0800,[M/H],4.310550,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.82900000,11.6580000,10.6500000,11.8163000,2016-01-12,2016-01,2016-01-14
WASP-31 b,WASP-31,1,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A&A...531A..60A/abstract target=ref> Anderson et al. 2011</a>,3.40590960000,0.0465900000,17.36300000,1.54900000,151.91600000,0.47800000,Mass,0.000000,,,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A&A...531A..60A/abstract target=ref> Anderson et al. 2011</a>,,6302.00,1.252000,1.163000,-0.2000,[Fe/H],4.308000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.82900000,11.6580000,10.6500000,11.8163000,2014-05-14,2011-07,2014-05-14
WASP-31 b,WASP-31,0,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>,3.40590950000,,,,,,,,,,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A&A...531A..60A/abstract target=ref> Anderson et al. 2011</a>,,6302.00,1.252000,1.163000,-0.2000,[Fe/H],4.308000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.82900000,11.6580000,10.6500000,11.8163000,2022-05-03,2022-05,2022-05-03
WASP-31 b,WASP-31,0,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>,3.40588719000,,,,,,,,,,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.82900000,11.6580000,10.6500000,11.8163000,2022-10-18,2022-04,2022-10-18
WASP-31 b,WASP-31,0,1,1,Transit,2010,SuperWASP,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,3.40588950341,,17.28610645,1.54216578,,,,,970.9417,1423.70,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,6302.00,1.268670,,,,4.309070,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.82900000,11.6580000,10.6500000,11.8163000,2024-09-30,2017-07,2024-09-30
WASP-31 b,WASP-31,0,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.40588600000,0.0466300000,17.36274100,1.54900000,155.41887000,0.48900000,Mass,0.047000,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6300.00,1.252000,1.165000,-0.2000,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.82900000,11.6580000,10.6500000,11.8163000,2019-03-18,2017-06,2019-03-21
WASP-31 b,WASP-31,0,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=BROWN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.423.1503B/abstract target=ref>Brown et al. 2012</a>,3.40590900000,0.0465700000,17.22823300,1.53700000,151.92274000,0.47800000,Mass,0.000000,,,0,<a refstr=BROWN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.423.1503B/abstract target=ref>Brown et al. 2012</a>,,6300.00,1.241000,1.161000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.82900000,11.6580000,10.6500000,11.8163000,2019-11-27,2012-06,2019-12-05
WASP-31 b,WASP-31,0,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..258...40K/abstract target=ref>Kokori et al. 2022</a>,3.40588410000,,,,,,,,,,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A&A...531A..60A/abstract target=ref> Anderson et al. 2011</a>,,6302.00,1.252000,1.163000,-0.2000,[Fe/H],4.308000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.82900000,11.6580000,10.6500000,11.8163000,2022-01-24,2022-02,2022-01-24
WASP-31 b,WASP-31,0,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,3.40588750000,,,,,,,,,,0,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A&A...531A..60A/abstract target=ref> Anderson et al. 2011</a>,,6302.00,1.252000,1.163000,-0.2000,[Fe/H],4.308000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.82900000,11.6580000,10.6500000,11.8163000,2024-03-04,2023-03,2024-03-04
WASP-31 b,WASP-31,0,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=BARSTOW_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...834...50B/abstract target=ref>Barstow et al. 2017</a>,,,,,,,,,,1575.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6217.00,1.268670,1.200000,-0.0800,[M/H],4.310550,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781,383.82900000,11.6580000,10.6500000,11.8163000,2016-10-12,2017-01,2016-10-13
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=BARSTOW_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...834...50B/abstract target=ref>Barstow et al. 2017</a>,,,,,,,,,,1448.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6052.00,1.186550,1.130000,0.0500,[M/H],4.342580,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2017-01,2016-10-13
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,3.52474859000,0.0474700000,15.46842000,1.38000000,226.93062000,0.71400000,Mass,,,1459.00,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,,6117.00,1.162000,1.148000,0.0200,[Fe/H],4.368000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2010-11,2016-01-14
HD 209458 b,HD 209458,1,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,3.52474859000,,15.58051000,1.39000000,232.01590000,0.73000000,Mass,0.000000,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6091.00,1.190000,1.230000,0.0100,[Fe/H],4.450000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-12-03,2017-03,2018-12-06
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=CHARBONNEAU_ET_AL__2000 href=https://ui.adsabs.harvard.edu/abs/2000ApJ...529L..45C/abstract target=ref> Charbonneau et al. 2000</a>,3.52500000000,0.0467000000,14.24000000,1.27000000,200.22000000,0.63000000,Mass,,,,0,<a refstr=CHARBONNEAU_ET_AL__2000 href=https://ui.adsabs.harvard.edu/abs/2000ApJ...529L..45C/abstract target=ref> Charbonneau et al. 2000</a>,,6000.00,1.100000,1.100000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2000-01,2014-08-21
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=EVANS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.451..680E/abstract target=ref>Evans et al. 2015</a>,3.52475000000,,,,,,,,,1484.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6052.00,1.186550,1.130000,0.0500,[M/H],4.342580,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2015-07,2015-09-03
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=BOYAJIAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.447..846B/abstract target=ref>Boyajian et al. 2015</a>,,,16.26400000,1.45100000,203.40000000,0.64000000,Mass,,,,0,<a refstr=BOYAJIAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.447..846B/abstract target=ref>Boyajian et al. 2015</a>,,6092.00,1.203000,1.000000,0.0000,[Fe/H],4.280000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2015-02,2015-01-22
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=DEL_BURGO__AMP__ALLENDE_PRIETO_2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.1400D/abstract target=ref>del Burgo &amp; Allende Prieto 2016</a>,,0.0490000000,15.80469000,1.41000000,235.19420000,0.74000000,Mass,,,,0,<a refstr=DEL_BURGO__AMP__ALLENDE_PRIETO_2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.1400D/abstract target=ref>del Burgo &amp; Allende Prieto 2016</a>,G0 V,6071.00,1.200000,1.260000,,,4.380000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2016-12,2016-09-15
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=HENRY_ET_AL__2000 href=https://ui.adsabs.harvard.edu/abs/2000ApJ...529L..41H/abstract target=ref> Henry et al. 2000 </a>,3.52390000000,0.0460000000,15.92000000,1.42000000,197.05000000,0.62000000,Mass,0.000000,,,0,<a refstr=HENRY_ET_AL__2000 href=https://ui.adsabs.harvard.edu/abs/2000ApJ...529L..41H/abstract target=ref> Henry et al. 2000 </a>,,6025.00,1.150000,1.030000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2000-01,2014-08-21
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,3.50000000000,0.0470000000,15.70000000,1.40000000,219.29000000,0.69000000,Mass,0.000000,,1450.00,0,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,G0 V,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2015-04,2015-02-12
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.52474859000,0.0470700000,15.23303100,1.35900000,216.76006000,0.68200000,Mass,0.008100,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6065.00,1.155000,1.119000,0.0000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2019-03-18,2017-06,2019-03-21
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=BROWN_ET_AL__2001 href=https://ui.adsabs.harvard.edu/abs/2001ApJ...552..699B/abstract target=ref> Brown et al. 2001 </a>,,,15.09852300,1.34700000,,,,,,,0,<a refstr=BROWN_ET_AL__2001 href=https://ui.adsabs.harvard.edu/abs/2001ApJ...552..699B/abstract target=ref> Brown et al. 2001 </a>,,,1.146000,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2001-05,2016-07-28
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=CODY__AMP__SASSELOV_2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...569..451C/abstract target=ref>Cody &amp; Sasselov 2002</a>,,,15.91678000,1.42000000,217.71355000,0.68500000,Mass,,,,0,<a refstr=CODY__AMP__SASSELOV_2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...569..451C/abstract target=ref>Cody &amp; Sasselov 2002</a>,,5998.00,1.180000,1.060000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2002-04,2016-07-28
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=KNUTSON_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...655..564K/abstract target=ref> Knutson et al. 2007 </a>,3.52474859000,,14.79600000,1.32000000,,,,,,,0,<a refstr=KNUTSON_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...655..564K/abstract target=ref> Knutson et al. 2007 </a>,,,1.125000,1.101000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2007-01,2014-08-21
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,3.52474600000,0.0470700000,15.23300000,1.35900000,217.70400000,0.68500000,Mass,,,1449.00,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,6065.00,1.155000,1.119000,0.0000,[Fe/H],4.361000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2008-04,2014-08-21
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,3.52476000000,0.0463400000,,,211.35589065,0.66500000,Msini,0.010000,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,6026.35,1.199976,1.069175,-0.0055,[Fe/H],4.307396,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2022-05-09,2021-07,2022-05-09
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=NAEF_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...414..351N/abstract target=ref> Naef et al. 2004 </a>,3.52460000000,0.0480000000,,,222.15400000,0.69900000,Msini,0.000000,,,0,<a refstr=NAEF_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...414..351N/abstract target=ref> Naef et al. 2004 </a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2004-01,2014-08-21
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=PANEK_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A..51P/abstract target=ref>Panek et al. 2023</a>,,,9.19136417,0.82000000,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6091.00,1.190000,1.230000,0.0100,[Fe/H],4.450000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2024-01-23,2023-09,2024-01-23
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,3.52474955000,,,,,,,,,,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,6065.00,1.155000,1.119000,0.0000,[Fe/H],4.361000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2024-03-04,2023-03,2024-03-04
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=SING_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.529...59S/abstract target=ref>Sing et al. 2016</a>,3.52000000000,,15.24424000,1.36000000,219.30270000,0.69000000,Mass,,,1450.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6052.00,1.186550,1.130000,0.0500,[M/H],4.342580,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,7.6500000,6.3080000,7.5086600,2018-04-25,2016-01,2016-01-14
